epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,17783.5,0.31507,0.19466,0.79795,0.97671,0.96562,0.99197,0.9167,0.45513,0.2485,0.79732,0.0088813,0.0088813,0.0088813
115,17939.2,0.30919,0.19586,0.79518,0.95232,0.98542,0.9917,0.91779,0.45522,0.25454,0.79744,0.0088714,0.0088714,0.0088714
116,18093.6,0.31503,0.19624,0.79832,0.95227,0.98446,0.99174,0.91717,0.45572,0.25316,0.79748,0.0088615,0.0088615,0.0088615
117,18249.4,0.3115,0.19788,0.79673,0.9516,0.98684,0.99083,0.91697,0.45603,0.25318,0.79803,0.0088516,0.0088516,0.0088516
118,18405,0.31128,0.1939,0.79532,0.95815,0.979,0.9914,0.91622,0.45715,0.25213,0.79829,0.0088417,0.0088417,0.0088417
119,18561.2,0.30613,0.19017,0.79658,0.96025,0.97697,0.99178,0.91661,0.45879,0.24963,0.79908,0.0088318,0.0088318,0.0088318
120,18716.5,0.30828,0.19131,0.79565,0.97629,0.96382,0.99204,0.91757,0.46005,0.24708,0.79971,0.0088219,0.0088219,0.0088219
121,18871,0.30574,0.18896,0.79502,0.96649,0.97368,0.99198,0.91849,0.46029,0.24812,0.80068,0.008812,0.008812,0.008812
122,19026,0.30689,0.19368,0.79084,0.96604,0.97368,0.99189,0.91881,0.46106,0.2469,0.80113,0.0088021,0.0088021,0.0088021
123,19181.7,0.30878,0.19445,0.7966,0.97922,0.96382,0.99246,0.92062,0.46106,0.2454,0.8009,0.0087922,0.0087922,0.0087922
124,19336.8,0.30598,0.19765,0.79501,0.98327,0.96647,0.99253,0.9204,0.46098,0.24567,0.80103,0.0087823,0.0087823,0.0087823
125,19492.8,0.30585,0.188,0.79609,0.9825,0.96711,0.99254,0.9197,0.45924,0.2459,0.80105,0.0087724,0.0087724,0.0087724
126,19648.4,0.30491,0.1891,0.79571,0.98,0.96711,0.99247,0.91956,0.45805,0.24408,0.80068,0.0087625,0.0087625,0.0087625
