filename,path,pred,conf,second,second_conf,status
003782.jpg,003782.jpg,others,0.9928,mayswd,0.0049,unknown_class
006652.jpg,006652.jpg,swd,0.9928,others,0.0058,unknown_class
007501.jpg,007501.jpg,swd,0.9928,others,0.0063,unknown_class
005536.jpg,005536.jpg,swd,0.9928,mayswd,0.0039,unknown_class
002525.jpg,002525.jpg,others,0.9928,swd,0.0068,unknown_class
000341.jpg,000341.jpg,swd,0.9928,others,0.0064,unknown_class
000032.jpg,000032.jpg,swd,0.9928,others,0.0069,unknown_class
007698.jpg,007698.jpg,swd,0.9928,others,0.0070,unknown_class
006433.jpg,006433.jpg,swd,0.9928,others,0.0069,unknown_class
003454.jpg,003454.jpg,swd,0.9928,mayswd,0.0062,unknown_class
000020.jpg,000020.jpg,others,0.9928,swd,0.0072,unknown_class
005759.jpg,005759.jpg,others,0.9928,swd,0.0071,unknown_class
007167.jpg,007167.jpg,others,0.9927,swd,0.0071,unknown_class
007834.jpg,007834.jpg,others,0.9927,swd,0.0072,unknown_class
004443.jpg,004443.jpg,others,0.9927,swd,0.0067,unknown_class
007858.jpg,007858.jpg,others,0.9927,swd,0.0071,unknown_class
002513.jpg,002513.jpg,others,0.9927,swd,0.0073,unknown_class
004981.jpg,004981.jpg,others,0.9927,swd,0.0066,unknown_class
000136.jpg,000136.jpg,swd,0.9927,others,0.0051,unknown_class
000135.jpg,000135.jpg,others,0.9927,mayswd,0.0057,unknown_class
006152.jpg,006152.jpg,others,0.9927,swd,0.0071,unknown_class
003264.jpg,003264.jpg,swd,0.9927,others,0.0070,unknown_class
004309.jpg,004309.jpg,swd,0.9927,others,0.0058,unknown_class
004991.jpg,004991.jpg,swd,0.9927,others,0.0051,unknown_class
002416.jpg,002416.jpg,swd,0.9926,mayswd,0.0053,unknown_class
008123.jpg,008123.jpg,others,0.9926,swd,0.0074,unknown_class
008091.jpg,008091.jpg,others,0.9926,swd,0.0073,unknown_class
003931.jpg,003931.jpg,others,0.9926,swd,0.0071,unknown_class
008089.jpg,008089.jpg,others,0.9926,swd,0.0072,unknown_class
004082.jpg,004082.jpg,others,0.9926,swd,0.0074,unknown_class
005920.jpg,005920.jpg,swd,0.9926,others,0.0071,unknown_class
001767.jpg,001767.jpg,swd,0.9926,others,0.0049,unknown_class
000911.jpg,000911.jpg,swd,0.9926,others,0.0063,unknown_class
007141.jpg,007141.jpg,swd,0.9926,others,0.0066,unknown_class
004069.jpg,004069.jpg,swd,0.9926,others,0.0065,unknown_class
004942.jpg,004942.jpg,others,0.9925,swd,0.0072,unknown_class
008159.jpg,008159.jpg,others,0.9925,swd,0.0073,unknown_class
003087.jpg,003087.jpg,others,0.9925,swd,0.0074,unknown_class
008191.jpg,008191.jpg,others,0.9925,swd,0.0068,unknown_class
003125.jpg,003125.jpg,swd,0.9925,others,0.0071,unknown_class
004739.jpg,004739.jpg,swd,0.9925,others,0.0072,unknown_class
006945.jpg,006945.jpg,others,0.9925,swd,0.0074,unknown_class
004430.jpg,004430.jpg,swd,0.9925,mayswd,0.0064,unknown_class
004302.jpg,004302.jpg,swd,0.9925,others,0.0072,unknown_class
007539.jpg,007539.jpg,others,0.9925,swd,0.0075,unknown_class
003715.jpg,003715.jpg,others,0.9925,swd,0.0071,unknown_class
000966.jpg,000966.jpg,swd,0.9925,others,0.0058,unknown_class
005719.jpg,005719.jpg,swd,0.9925,others,0.0071,unknown_class
005085.jpg,005085.jpg,others,0.9925,swd,0.0074,unknown_class
001754.jpg,001754.jpg,swd,0.9925,others,0.0072,unknown_class
007871.jpg,007871.jpg,others,0.9925,swd,0.0074,unknown_class
001849.jpg,001849.jpg,swd,0.9925,others,0.0066,unknown_class
004093.jpg,004093.jpg,swd,0.9924,others,0.0068,unknown_class
000340.jpg,000340.jpg,swd,0.9924,others,0.0050,unknown_class
004742.jpg,004742.jpg,swd,0.9924,others,0.0076,unknown_class
002116.jpg,002116.jpg,others,0.9924,swd,0.0074,unknown_class
000149.jpg,000149.jpg,others,0.9924,swd,0.0072,unknown_class
007259.jpg,007259.jpg,others,0.9924,mayswd,0.0070,unknown_class
004235.jpg,004235.jpg,swd,0.9924,others,0.0059,unknown_class
004513.jpg,004513.jpg,others,0.9924,swd,0.0075,unknown_class
003502.jpg,003502.jpg,others,0.9924,swd,0.0076,unknown_class
003099.jpg,003099.jpg,others,0.9924,swd,0.0075,unknown_class
002770.jpg,002770.jpg,swd,0.9924,others,0.0074,unknown_class
004699.jpg,004699.jpg,others,0.9924,swd,0.0075,unknown_class
002638.jpg,002638.jpg,swd,0.9924,others,0.0059,unknown_class
007968.jpg,007968.jpg,swd,0.9924,others,0.0074,unknown_class
002472.jpg,002472.jpg,swd,0.9923,others,0.0073,unknown_class
003877.jpg,003877.jpg,swd,0.9923,others,0.0065,unknown_class
000371.jpg,000371.jpg,swd,0.9923,others,0.0074,unknown_class
002710.jpg,002710.jpg,others,0.9923,swd,0.0076,unknown_class
008235.jpg,008235.jpg,swd,0.9923,others,0.0049,unknown_class
002581.jpg,002581.jpg,swd,0.9923,others,0.0069,unknown_class
005196.jpg,005196.jpg,others,0.9923,swd,0.0076,unknown_class
006315.jpg,006315.jpg,swd,0.9922,mayswd,0.0040,unknown_class
002286.jpg,002286.jpg,others,0.9922,swd,0.0068,unknown_class
002180.jpg,002180.jpg,others,0.9922,swd,0.0050,unknown_class
003859.jpg,003859.jpg,swd,0.9922,others,0.0076,unknown_class
001367.jpg,001367.jpg,mayswd,0.9922,others,0.0072,unknown_class
007034.jpg,007034.jpg,swd,0.9922,others,0.0076,unknown_class
002182.jpg,002182.jpg,others,0.9922,swd,0.0066,unknown_class
006277.jpg,006277.jpg,swd,0.9922,others,0.0071,unknown_class
006127.jpg,006127.jpg,swd,0.9922,others,0.0076,unknown_class
002357.jpg,002357.jpg,swd,0.9922,others,0.0041,unknown_class
006342.jpg,006342.jpg,others,0.9922,swd,0.0077,unknown_class
002193.jpg,002193.jpg,others,0.9922,swd,0.0062,unknown_class
006181.jpg,006181.jpg,swd,0.9922,others,0.0076,unknown_class
006852.jpg,006852.jpg,swd,0.9922,others,0.0075,unknown_class
004189.jpg,004189.jpg,swd,0.9922,others,0.0075,unknown_class
004992.jpg,004992.jpg,swd,0.9922,others,0.0063,unknown_class
006901.jpg,006901.jpg,others,0.9922,swd,0.0076,unknown_class
004922.jpg,004922.jpg,others,0.9922,mayswd,0.0044,unknown_class
003629.jpg,003629.jpg,others,0.9922,swd,0.0078,unknown_class
007428.jpg,007428.jpg,swd,0.9921,others,0.0073,unknown_class
004549.jpg,004549.jpg,others,0.9921,mayswd,0.0076,unknown_class
008119.jpg,008119.jpg,others,0.9921,swd,0.0054,unknown_class
002267.jpg,002267.jpg,swd,0.9921,others,0.0076,unknown_class
005817.jpg,005817.jpg,others,0.9921,swd,0.0078,unknown_class
003260.jpg,003260.jpg,others,0.9921,swd,0.0074,unknown_class
000623.jpg,000623.jpg,others,0.9921,swd,0.0077,unknown_class
005548.jpg,005548.jpg,others,0.9921,swd,0.0076,unknown_class
007205.jpg,007205.jpg,swd,0.9921,others,0.0071,unknown_class
006407.jpg,006407.jpg,swd,0.9920,others,0.0078,unknown_class
004822.jpg,004822.jpg,swd,0.9920,others,0.0078,unknown_class
004710.jpg,004710.jpg,others,0.9920,swd,0.0079,unknown_class
006186.jpg,006186.jpg,swd,0.9920,others,0.0068,unknown_class
005102.jpg,005102.jpg,others,0.9920,swd,0.0071,unknown_class
003512.jpg,003512.jpg,others,0.9920,swd,0.0080,unknown_class
004603.jpg,004603.jpg,swd,0.9920,others,0.0053,unknown_class
003906.jpg,003906.jpg,swd,0.9920,others,0.0077,unknown_class
003278.jpg,003278.jpg,others,0.9920,swd,0.0080,unknown_class
005797.jpg,005797.jpg,others,0.9920,swd,0.0078,unknown_class
005532.jpg,005532.jpg,others,0.9919,swd,0.0080,unknown_class
000040.jpg,000040.jpg,others,0.9919,swd,0.0077,unknown_class
006206.jpg,006206.jpg,others,0.9919,swd,0.0080,unknown_class
007437.jpg,007437.jpg,others,0.9919,swd,0.0052,unknown_class
007964.jpg,007964.jpg,swd,0.9919,others,0.0080,unknown_class
004363.jpg,004363.jpg,swd,0.9919,others,0.0069,unknown_class
004025.jpg,004025.jpg,swd,0.9918,others,0.0056,unknown_class
001701.jpg,001701.jpg,others,0.9918,swd,0.0077,unknown_class
004109.jpg,004109.jpg,others,0.9918,swd,0.0081,unknown_class
007620.jpg,007620.jpg,swd,0.9918,others,0.0079,unknown_class
003943.jpg,003943.jpg,swd,0.9918,others,0.0079,unknown_class
003910.jpg,003910.jpg,swd,0.9918,others,0.0079,unknown_class
001810.jpg,001810.jpg,swd,0.9918,others,0.0067,unknown_class
002896.jpg,002896.jpg,swd,0.9918,others,0.0077,unknown_class
000720.jpg,000720.jpg,others,0.9918,swd,0.0075,unknown_class
003530.jpg,003530.jpg,others,0.9918,swd,0.0066,unknown_class
007835.jpg,007835.jpg,swd,0.9918,others,0.0079,unknown_class
004865.jpg,004865.jpg,swd,0.9918,others,0.0071,unknown_class
006653.jpg,006653.jpg,swd,0.9918,others,0.0063,unknown_class
006385.jpg,006385.jpg,others,0.9918,swd,0.0080,unknown_class
006887.jpg,006887.jpg,others,0.9917,swd,0.0082,unknown_class
004147.jpg,004147.jpg,others,0.9917,mayswd,0.0055,unknown_class
003341.jpg,003341.jpg,swd,0.9917,others,0.0069,unknown_class
003971.jpg,003971.jpg,others,0.9917,swd,0.0073,unknown_class
003277.jpg,003277.jpg,swd,0.9917,others,0.0076,unknown_class
000602.jpg,000602.jpg,swd,0.9917,others,0.0050,unknown_class
002799.jpg,002799.jpg,swd,0.9917,others,0.0073,unknown_class
006247.jpg,006247.jpg,swd,0.9916,others,0.0070,unknown_class
007933.jpg,007933.jpg,others,0.9916,swd,0.0084,unknown_class
005946.jpg,005946.jpg,swd,0.9916,others,0.0082,unknown_class
004045.jpg,004045.jpg,swd,0.9916,others,0.0084,unknown_class
007085.jpg,007085.jpg,swd,0.9916,others,0.0073,unknown_class
006284.jpg,006284.jpg,others,0.9916,swd,0.0083,unknown_class
006176.jpg,006176.jpg,others,0.9916,swd,0.0083,unknown_class
004172.jpg,004172.jpg,swd,0.9916,others,0.0080,unknown_class
004641.jpg,004641.jpg,swd,0.9916,others,0.0050,unknown_class
006420.jpg,006420.jpg,swd,0.9916,others,0.0083,unknown_class
008002.jpg,008002.jpg,swd,0.9916,others,0.0061,unknown_class
004601.jpg,004601.jpg,swd,0.9916,mayswd,0.0046,unknown_class
005762.jpg,005762.jpg,swd,0.9915,others,0.0082,unknown_class
007916.jpg,007916.jpg,swd,0.9915,others,0.0061,unknown_class
002928.jpg,002928.jpg,swd,0.9915,others,0.0081,unknown_class
001711.jpg,001711.jpg,swd,0.9915,mayswd,0.0074,unknown_class
004395.jpg,004395.jpg,swd,0.9915,others,0.0071,unknown_class
007086.jpg,007086.jpg,swd,0.9915,others,0.0083,unknown_class
003984.jpg,003984.jpg,others,0.9915,swd,0.0085,unknown_class
007669.jpg,007669.jpg,swd,0.9915,others,0.0079,unknown_class
005949.jpg,005949.jpg,swd,0.9915,others,0.0081,unknown_class
005878.jpg,005878.jpg,swd,0.9915,others,0.0080,unknown_class
008240.jpg,008240.jpg,swd,0.9915,others,0.0084,unknown_class
008009.jpg,008009.jpg,others,0.9915,swd,0.0083,unknown_class
006197.jpg,006197.jpg,swd,0.9915,others,0.0084,unknown_class
002197.jpg,002197.jpg,others,0.9914,mayswd,0.0071,unknown_class
006644.jpg,006644.jpg,swd,0.9914,others,0.0083,unknown_class
003822.jpg,003822.jpg,swd,0.9914,others,0.0077,unknown_class
004059.jpg,004059.jpg,swd,0.9914,others,0.0070,unknown_class
005978.jpg,005978.jpg,swd,0.9914,others,0.0083,unknown_class
005542.jpg,005542.jpg,others,0.9914,swd,0.0084,unknown_class
002716.jpg,002716.jpg,swd,0.9914,others,0.0081,unknown_class
007194.jpg,007194.jpg,swd,0.9914,others,0.0083,unknown_class
004625.jpg,004625.jpg,others,0.9914,swd,0.0085,unknown_class
004329.jpg,004329.jpg,swd,0.9914,others,0.0081,unknown_class
003498.jpg,003498.jpg,others,0.9914,swd,0.0084,unknown_class
004565.jpg,004565.jpg,swd,0.9914,others,0.0053,unknown_class
007097.jpg,007097.jpg,others,0.9914,swd,0.0084,unknown_class
005090.jpg,005090.jpg,swd,0.9914,mayswd,0.0065,unknown_class
003296.jpg,003296.jpg,swd,0.9913,others,0.0080,unknown_class
007763.jpg,007763.jpg,swd,0.9913,mayswd,0.0046,unknown_class
006209.jpg,006209.jpg,swd,0.9913,others,0.0083,unknown_class
006531.jpg,006531.jpg,swd,0.9913,others,0.0073,unknown_class
000480.jpg,000480.jpg,swd,0.9913,others,0.0069,unknown_class
002973.jpg,002973.jpg,swd,0.9913,others,0.0084,unknown_class
002853.jpg,002853.jpg,swd,0.9913,others,0.0083,unknown_class
004141.jpg,004141.jpg,swd,0.9913,others,0.0066,unknown_class
005221.jpg,005221.jpg,others,0.9913,swd,0.0073,unknown_class
004906.jpg,004906.jpg,others,0.9913,swd,0.0086,unknown_class
002978.jpg,002978.jpg,swd,0.9913,mayswd,0.0082,unknown_class
001829.jpg,001829.jpg,mayswd,0.9913,swd,0.0080,unknown_class
005641.jpg,005641.jpg,others,0.9912,swd,0.0066,unknown_class
002431.jpg,002431.jpg,swd,0.9912,others,0.0086,unknown_class
002013.jpg,002013.jpg,swd,0.9912,mayswd,0.0070,unknown_class
005906.jpg,005906.jpg,others,0.9912,swd,0.0087,unknown_class
004622.jpg,004622.jpg,others,0.9912,swd,0.0079,unknown_class
007726.jpg,007726.jpg,others,0.9912,swd,0.0088,unknown_class
002478.jpg,002478.jpg,others,0.9911,swd,0.0088,unknown_class
003897.jpg,003897.jpg,swd,0.9911,others,0.0077,unknown_class
005510.jpg,005510.jpg,swd,0.9911,others,0.0084,unknown_class
006288.jpg,006288.jpg,others,0.9911,swd,0.0089,unknown_class
002443.jpg,002443.jpg,swd,0.9911,others,0.0086,unknown_class
000823.jpg,000823.jpg,others,0.9911,swd,0.0076,unknown_class
004515.jpg,004515.jpg,others,0.9911,mayswd,0.0082,unknown_class
004386.jpg,004386.jpg,swd,0.9911,mayswd,0.0048,unknown_class
002353.jpg,002353.jpg,others,0.9911,swd,0.0069,unknown_class
002631.jpg,002631.jpg,swd,0.9911,others,0.0064,unknown_class
004714.jpg,004714.jpg,swd,0.9911,others,0.0082,unknown_class
005998.jpg,005998.jpg,swd,0.9910,others,0.0089,unknown_class
000336.jpg,000336.jpg,swd,0.9910,mayswd,0.0088,unknown_class
002435.jpg,002435.jpg,swd,0.9910,others,0.0065,unknown_class
004796.jpg,004796.jpg,swd,0.9910,mayswd,0.0065,unknown_class
005243.jpg,005243.jpg,others,0.9910,swd,0.0077,unknown_class
002239.jpg,002239.jpg,swd,0.9910,others,0.0088,unknown_class
008317.jpg,008317.jpg,others,0.9910,swd,0.0053,unknown_class
002270.jpg,002270.jpg,swd,0.9910,mayswd,0.0079,unknown_class
004238.jpg,004238.jpg,others,0.9909,swd,0.0088,unknown_class
007644.jpg,007644.jpg,swd,0.9909,others,0.0089,unknown_class
006235.jpg,006235.jpg,others,0.9909,swd,0.0089,unknown_class
000460.jpg,000460.jpg,others,0.9909,swd,0.0084,unknown_class
003221.jpg,003221.jpg,others,0.9909,swd,0.0066,unknown_class
003496.jpg,003496.jpg,swd,0.9909,mayswd,0.0076,unknown_class
006870.jpg,006870.jpg,swd,0.9909,others,0.0088,unknown_class
007367.jpg,007367.jpg,others,0.9909,swd,0.0090,unknown_class
004687.jpg,004687.jpg,swd,0.9909,others,0.0087,unknown_class
003271.jpg,003271.jpg,swd,0.9909,others,0.0087,unknown_class
004249.jpg,004249.jpg,swd,0.9909,others,0.0086,unknown_class
000458.jpg,000458.jpg,swd,0.9908,others,0.0074,unknown_class
007600.jpg,007600.jpg,others,0.9908,swd,0.0091,unknown_class
004599.jpg,004599.jpg,swd,0.9908,others,0.0092,unknown_class
002956.jpg,002956.jpg,swd,0.9908,others,0.0086,unknown_class
004060.jpg,004060.jpg,swd,0.9907,others,0.0090,unknown_class
001348.jpg,001348.jpg,others,0.9907,swd,0.0081,unknown_class
001310.jpg,001310.jpg,mayswd,0.9907,swd,0.0091,unknown_class
002176.jpg,002176.jpg,others,0.9907,swd,0.0091,unknown_class
001958.jpg,001958.jpg,others,0.9907,mayswd,0.0064,unknown_class
002251.jpg,002251.jpg,swd,0.9907,others,0.0065,unknown_class
004245.jpg,004245.jpg,swd,0.9907,others,0.0077,unknown_class
007716.jpg,007716.jpg,swd,0.9906,others,0.0091,unknown_class
005754.jpg,005754.jpg,others,0.9906,swd,0.0093,unknown_class
008105.jpg,008105.jpg,swd,0.9906,mayswd,0.0080,unknown_class
000600.jpg,000600.jpg,swd,0.9906,mayswd,0.0081,unknown_class
004957.jpg,004957.jpg,swd,0.9906,others,0.0052,unknown_class
007628.jpg,007628.jpg,others,0.9906,swd,0.0093,unknown_class
001474.jpg,001474.jpg,swd,0.9906,others,0.0070,unknown_class
003250.jpg,003250.jpg,swd,0.9906,others,0.0086,unknown_class
008060.jpg,008060.jpg,swd,0.9906,others,0.0093,unknown_class
004477.jpg,004477.jpg,others,0.9906,mayswd,0.0082,unknown_class
007839.jpg,007839.jpg,swd,0.9905,others,0.0087,unknown_class
006072.jpg,006072.jpg,others,0.9905,swd,0.0090,unknown_class
005827.jpg,005827.jpg,swd,0.9905,others,0.0093,unknown_class
006903.jpg,006903.jpg,swd,0.9905,others,0.0076,unknown_class
001875.jpg,001875.jpg,swd,0.9905,others,0.0093,unknown_class
006537.jpg,006537.jpg,others,0.9905,swd,0.0094,unknown_class
005182.jpg,005182.jpg,others,0.9905,swd,0.0095,unknown_class
007375.jpg,007375.jpg,others,0.9905,swd,0.0094,unknown_class
000420.jpg,000420.jpg,swd,0.9904,mayswd,0.0058,unknown_class
006687.jpg,006687.jpg,swd,0.9904,others,0.0091,unknown_class
001551.jpg,001551.jpg,swd,0.9904,others,0.0093,unknown_class
000010.jpg,000010.jpg,others,0.9904,swd,0.0069,unknown_class
004902.jpg,004902.jpg,others,0.9904,swd,0.0094,unknown_class
006970.jpg,006970.jpg,swd,0.9904,others,0.0077,unknown_class
005071.jpg,005071.jpg,others,0.9904,swd,0.0096,unknown_class
005648.jpg,005648.jpg,others,0.9904,swd,0.0095,unknown_class
008203.jpg,008203.jpg,swd,0.9904,others,0.0066,unknown_class
001595.jpg,001595.jpg,swd,0.9904,others,0.0091,unknown_class
000075.jpg,000075.jpg,mayswd,0.9904,swd,0.0052,unknown_class
005503.jpg,005503.jpg,swd,0.9903,others,0.0092,unknown_class
005789.jpg,005789.jpg,swd,0.9903,others,0.0091,unknown_class
007529.jpg,007529.jpg,swd,0.9903,others,0.0096,unknown_class
004971.jpg,004971.jpg,others,0.9903,swd,0.0096,unknown_class
001010.jpg,001010.jpg,swd,0.9903,mayswd,0.0056,unknown_class
006588.jpg,006588.jpg,others,0.9903,swd,0.0095,unknown_class
002192.jpg,002192.jpg,swd,0.9903,mayswd,0.0077,unknown_class
005193.jpg,005193.jpg,swd,0.9902,others,0.0097,unknown_class
000555.jpg,000555.jpg,swd,0.9902,others,0.0081,unknown_class
008041.jpg,008041.jpg,swd,0.9902,others,0.0096,unknown_class
005766.jpg,005766.jpg,swd,0.9902,others,0.0097,unknown_class
000532.jpg,000532.jpg,swd,0.9902,others,0.0089,unknown_class
002852.jpg,002852.jpg,swd,0.9902,others,0.0092,unknown_class
007671.jpg,007671.jpg,swd,0.9902,others,0.0091,unknown_class
003523.jpg,003523.jpg,swd,0.9901,others,0.0097,unknown_class
001000.jpg,001000.jpg,others,0.9901,mayswd,0.0061,unknown_class
000131.jpg,000131.jpg,swd,0.9901,mayswd,0.0074,unknown_class
007890.jpg,007890.jpg,swd,0.9901,others,0.0097,unknown_class
001924.jpg,001924.jpg,swd,0.9901,others,0.0090,unknown_class
006909.jpg,006909.jpg,swd,0.9901,others,0.0097,unknown_class
005321.jpg,005321.jpg,swd,0.9901,others,0.0075,unknown_class
006517.jpg,006517.jpg,swd,0.9901,others,0.0098,unknown_class
004820.jpg,004820.jpg,others,0.9901,swd,0.0061,unknown_class
006392.jpg,006392.jpg,others,0.9901,swd,0.0098,unknown_class
004636.jpg,004636.jpg,swd,0.9901,others,0.0097,unknown_class
006797.jpg,006797.jpg,others,0.9901,swd,0.0073,unknown_class
006161.jpg,006161.jpg,swd,0.9901,others,0.0095,unknown_class
008265.jpg,008265.jpg,swd,0.9900,others,0.0097,unknown_class
007374.jpg,007374.jpg,others,0.9900,swd,0.0096,unknown_class
005941.jpg,005941.jpg,swd,0.9900,others,0.0081,unknown_class
004139.jpg,004139.jpg,others,0.9900,swd,0.0099,unknown_class
005248.jpg,005248.jpg,others,0.9900,swd,0.0097,unknown_class
004290.jpg,004290.jpg,others,0.9900,swd,0.0093,unknown_class
006519.jpg,006519.jpg,swd,0.9900,others,0.0064,unknown_class
001944.jpg,001944.jpg,swd,0.9899,others,0.0095,unknown_class
003501.jpg,003501.jpg,others,0.9899,swd,0.0074,unknown_class
002137.jpg,002137.jpg,swd,0.9899,others,0.0086,unknown_class
000472.jpg,000472.jpg,swd,0.9899,others,0.0080,unknown_class
003597.jpg,003597.jpg,swd,0.9899,others,0.0097,unknown_class
002154.jpg,002154.jpg,swd,0.9899,mayswd,0.0091,unknown_class
005761.jpg,005761.jpg,swd,0.9899,others,0.0096,unknown_class
003998.jpg,003998.jpg,swd,0.9899,others,0.0099,unknown_class
006299.jpg,006299.jpg,swd,0.9899,mayswd,0.0058,unknown_class
008179.jpg,008179.jpg,swd,0.9899,others,0.0096,unknown_class
000842.jpg,000842.jpg,swd,0.9899,others,0.0096,unknown_class
005985.jpg,005985.jpg,others,0.9899,swd,0.0099,unknown_class
004760.jpg,004760.jpg,others,0.9899,swd,0.0100,unknown_class
005665.jpg,005665.jpg,others,0.9899,swd,0.0092,unknown_class
001885.jpg,001885.jpg,swd,0.9899,others,0.0097,unknown_class
001141.jpg,001141.jpg,swd,0.9899,others,0.0062,unknown_class
007885.jpg,007885.jpg,others,0.9899,swd,0.0088,unknown_class
006086.jpg,006086.jpg,others,0.9899,swd,0.0100,unknown_class
002994.jpg,002994.jpg,swd,0.9898,others,0.0082,unknown_class
007007.jpg,007007.jpg,others,0.9898,swd,0.0101,unknown_class
002835.jpg,002835.jpg,swd,0.9898,others,0.0095,unknown_class
006777.jpg,006777.jpg,swd,0.9898,others,0.0098,unknown_class
007625.jpg,007625.jpg,others,0.9898,swd,0.0100,unknown_class
005226.jpg,005226.jpg,swd,0.9898,others,0.0100,unknown_class
006102.jpg,006102.jpg,others,0.9898,swd,0.0098,unknown_class
001667.jpg,001667.jpg,swd,0.9898,mayswd,0.0093,unknown_class
005763.jpg,005763.jpg,swd,0.9898,others,0.0099,unknown_class
004997.jpg,004997.jpg,others,0.9897,swd,0.0102,unknown_class
007911.jpg,007911.jpg,swd,0.9897,others,0.0101,unknown_class
008107.jpg,008107.jpg,others,0.9897,swd,0.0101,unknown_class
007011.jpg,007011.jpg,others,0.9897,swd,0.0102,unknown_class
004067.jpg,004067.jpg,swd,0.9897,others,0.0060,unknown_class
005795.jpg,005795.jpg,others,0.9897,swd,0.0100,unknown_class
008047.jpg,008047.jpg,swd,0.9897,others,0.0098,unknown_class
008051.jpg,008051.jpg,swd,0.9897,others,0.0086,unknown_class
007458.jpg,007458.jpg,swd,0.9897,others,0.0102,unknown_class
006567.jpg,006567.jpg,others,0.9897,swd,0.0084,unknown_class
007389.jpg,007389.jpg,others,0.9896,swd,0.0100,unknown_class
002794.jpg,002794.jpg,swd,0.9896,others,0.0104,unknown_class
006030.jpg,006030.jpg,swd,0.9896,others,0.0097,unknown_class
003730.jpg,003730.jpg,swd,0.9896,others,0.0101,unknown_class
006733.jpg,006733.jpg,others,0.9896,mayswd,0.0057,unknown_class
001037.jpg,001037.jpg,swd,0.9896,others,0.0078,unknown_class
002454.jpg,002454.jpg,others,0.9896,swd,0.0100,unknown_class
005222.jpg,005222.jpg,others,0.9896,swd,0.0099,unknown_class
002188.jpg,002188.jpg,others,0.9896,swd,0.0084,unknown_class
007827.jpg,007827.jpg,swd,0.9896,others,0.0102,unknown_class
007579.jpg,007579.jpg,others,0.9896,swd,0.0102,unknown_class
008082.jpg,008082.jpg,others,0.9896,swd,0.0102,unknown_class
005419.jpg,005419.jpg,others,0.9896,swd,0.0103,unknown_class
001035.jpg,001035.jpg,swd,0.9896,others,0.0089,unknown_class
004778.jpg,004778.jpg,others,0.9896,mayswd,0.0092,unknown_class
007001.jpg,007001.jpg,others,0.9896,swd,0.0080,unknown_class
005713.jpg,005713.jpg,swd,0.9895,others,0.0093,unknown_class
007511.jpg,007511.jpg,swd,0.9895,others,0.0055,unknown_class
005545.jpg,005545.jpg,others,0.9895,swd,0.0102,unknown_class
003420.jpg,003420.jpg,swd,0.9895,mayswd,0.0080,unknown_class
007071.jpg,007071.jpg,swd,0.9895,others,0.0102,unknown_class
001209.jpg,001209.jpg,swd,0.9895,others,0.0101,unknown_class
005462.jpg,005462.jpg,others,0.9895,mayswd,0.0096,unknown_class
004315.jpg,004315.jpg,swd,0.9895,others,0.0103,unknown_class
004988.jpg,004988.jpg,others,0.9894,swd,0.0096,unknown_class
002789.jpg,002789.jpg,swd,0.9894,others,0.0065,unknown_class
003798.jpg,003798.jpg,others,0.9894,swd,0.0103,unknown_class
006869.jpg,006869.jpg,swd,0.9894,others,0.0102,unknown_class
004492.jpg,004492.jpg,others,0.9894,swd,0.0077,unknown_class
005286.jpg,005286.jpg,swd,0.9894,others,0.0103,unknown_class
002824.jpg,002824.jpg,swd,0.9894,others,0.0103,unknown_class
000109.jpg,000109.jpg,swd,0.9894,mayswd,0.0091,unknown_class
002735.jpg,002735.jpg,swd,0.9893,others,0.0106,unknown_class
005411.jpg,005411.jpg,others,0.9893,swd,0.0103,unknown_class
005355.jpg,005355.jpg,others,0.9893,swd,0.0102,unknown_class
004502.jpg,004502.jpg,swd,0.9893,others,0.0089,unknown_class
008298.jpg,008298.jpg,others,0.9893,swd,0.0105,unknown_class
004438.jpg,004438.jpg,swd,0.9893,others,0.0072,unknown_class
007824.jpg,007824.jpg,swd,0.9893,others,0.0106,unknown_class
006090.jpg,006090.jpg,others,0.9893,swd,0.0106,unknown_class
003946.jpg,003946.jpg,swd,0.9893,others,0.0102,unknown_class
005136.jpg,005136.jpg,swd,0.9893,others,0.0073,unknown_class
006347.jpg,006347.jpg,others,0.9893,swd,0.0106,unknown_class
006791.jpg,006791.jpg,others,0.9893,swd,0.0106,unknown_class
003599.jpg,003599.jpg,swd,0.9893,others,0.0106,unknown_class
000487.jpg,000487.jpg,swd,0.9893,others,0.0104,unknown_class
006611.jpg,006611.jpg,others,0.9892,swd,0.0105,unknown_class
006457.jpg,006457.jpg,others,0.9892,swd,0.0101,unknown_class
004196.jpg,004196.jpg,swd,0.9892,mayswd,0.0063,unknown_class
007679.jpg,007679.jpg,swd,0.9892,others,0.0096,unknown_class
002755.jpg,002755.jpg,swd,0.9892,others,0.0099,unknown_class
005342.jpg,005342.jpg,swd,0.9892,others,0.0090,unknown_class
006016.jpg,006016.jpg,swd,0.9892,others,0.0088,unknown_class
000088.jpg,000088.jpg,swd,0.9892,mayswd,0.0070,unknown_class
006581.jpg,006581.jpg,others,0.9892,swd,0.0078,unknown_class
006941.jpg,006941.jpg,others,0.9891,swd,0.0103,unknown_class
006670.jpg,006670.jpg,others,0.9891,swd,0.0106,unknown_class
005502.jpg,005502.jpg,others,0.9891,swd,0.0106,unknown_class
004984.jpg,004984.jpg,others,0.9891,swd,0.0107,unknown_class
