path,datetime,focal,resolution,date,time,gap_time
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1434_600.jpg,2024-07-08 14:34:00,600,4656x3496,2024-07-08,14:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1435_640.jpg,2024-07-08 14:35:00,640,4656x3496,2024-07-08,14:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1437_680.jpg,2024-07-08 14:37:00,680,4656x3496,2024-07-08,14:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1501_540.jpg,2024-07-08 15:01:00,540,4656x3496,2024-07-08,15:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1503_580.jpg,2024-07-08 15:03:00,580,4656x3496,2024-07-08,15:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1504_600.jpg,2024-07-08 15:04:00,600,4656x3496,2024-07-08,15:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1505_640.jpg,2024-07-08 15:05:00,640,4656x3496,2024-07-08,15:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1507_680.jpg,2024-07-08 15:07:00,680,4656x3496,2024-07-08,15:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1531_540.jpg,2024-07-08 15:31:00,540,4656x3496,2024-07-08,15:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1533_580.jpg,2024-07-08 15:33:00,580,4656x3496,2024-07-08,15:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1534_600.jpg,2024-07-08 15:34:00,600,4656x3496,2024-07-08,15:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1535_640.jpg,2024-07-08 15:35:00,640,4656x3496,2024-07-08,15:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1537_680.jpg,2024-07-08 15:37:00,680,4656x3496,2024-07-08,15:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1601_540.jpg,2024-07-08 16:01:00,540,4656x3496,2024-07-08,16:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1603_580.jpg,2024-07-08 16:03:00,580,4656x3496,2024-07-08,16:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1604_600.jpg,2024-07-08 16:04:00,600,4656x3496,2024-07-08,16:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1605_640.jpg,2024-07-08 16:05:00,640,4656x3496,2024-07-08,16:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1607_680.jpg,2024-07-08 16:07:00,680,4656x3496,2024-07-08,16:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1631_540.jpg,2024-07-08 16:31:00,540,4656x3496,2024-07-08,16:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1633_580.jpg,2024-07-08 16:33:00,580,4656x3496,2024-07-08,16:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1634_600.jpg,2024-07-08 16:34:00,600,4656x3496,2024-07-08,16:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1635_640.jpg,2024-07-08 16:35:00,640,4656x3496,2024-07-08,16:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1637_680.jpg,2024-07-08 16:37:00,680,4656x3496,2024-07-08,16:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1701_540.jpg,2024-07-08 17:01:00,540,4656x3496,2024-07-08,17:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1703_580.jpg,2024-07-08 17:03:00,580,4656x3496,2024-07-08,17:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1704_600.jpg,2024-07-08 17:04:00,600,4656x3496,2024-07-08,17:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1705_640.jpg,2024-07-08 17:05:00,640,4656x3496,2024-07-08,17:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1707_680.jpg,2024-07-08 17:07:00,680,4656x3496,2024-07-08,17:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1731_540.jpg,2024-07-08 17:31:00,540,4656x3496,2024-07-08,17:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1733_580.jpg,2024-07-08 17:33:00,580,4656x3496,2024-07-08,17:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1734_600.jpg,2024-07-08 17:34:00,600,4656x3496,2024-07-08,17:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1735_640.jpg,2024-07-08 17:35:00,640,4656x3496,2024-07-08,17:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1737_680.jpg,2024-07-08 17:37:00,680,4656x3496,2024-07-08,17:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1801_540.jpg,2024-07-08 18:01:00,540,4656x3496,2024-07-08,18:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1803_580.jpg,2024-07-08 18:03:00,580,4656x3496,2024-07-08,18:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1804_600.jpg,2024-07-08 18:04:00,600,4656x3496,2024-07-08,18:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1805_640.jpg,2024-07-08 18:05:00,640,4656x3496,2024-07-08,18:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1807_680.jpg,2024-07-08 18:07:00,680,4656x3496,2024-07-08,18:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1831_540.jpg,2024-07-08 18:31:00,540,4656x3496,2024-07-08,18:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1833_580.jpg,2024-07-08 18:33:00,580,4656x3496,2024-07-08,18:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1834_600.jpg,2024-07-08 18:34:00,600,4656x3496,2024-07-08,18:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1835_640.jpg,2024-07-08 18:35:00,640,4656x3496,2024-07-08,18:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1837_680.jpg,2024-07-08 18:37:00,680,4656x3496,2024-07-08,18:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1901_540.jpg,2024-07-08 19:01:00,540,4656x3496,2024-07-08,19:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1903_580.jpg,2024-07-08 19:03:00,580,4656x3496,2024-07-08,19:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1904_600.jpg,2024-07-08 19:04:00,600,4656x3496,2024-07-08,19:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1905_640.jpg,2024-07-08 19:05:00,640,4656x3496,2024-07-08,19:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1907_680.jpg,2024-07-08 19:07:00,680,4656x3496,2024-07-08,19:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1931_540.jpg,2024-07-08 19:31:00,540,4656x3496,2024-07-08,19:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1933_580.jpg,2024-07-08 19:33:00,580,4656x3496,2024-07-08,19:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1934_600.jpg,2024-07-08 19:34:00,600,4656x3496,2024-07-08,19:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1935_640.jpg,2024-07-08 19:35:00,640,4656x3496,2024-07-08,19:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_1937_680.jpg,2024-07-08 19:37:00,680,4656x3496,2024-07-08,19:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2001_540.jpg,2024-07-08 20:01:00,540,4656x3496,2024-07-08,20:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2003_580.jpg,2024-07-08 20:03:00,580,4656x3496,2024-07-08,20:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2004_600.jpg,2024-07-08 20:04:00,600,4656x3496,2024-07-08,20:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2005_640.jpg,2024-07-08 20:05:00,640,4656x3496,2024-07-08,20:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2007_680.jpg,2024-07-08 20:07:00,680,4656x3496,2024-07-08,20:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2031_540.jpg,2024-07-08 20:31:00,540,4656x3496,2024-07-08,20:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2033_580.jpg,2024-07-08 20:33:00,580,4656x3496,2024-07-08,20:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2034_600.jpg,2024-07-08 20:34:00,600,4656x3496,2024-07-08,20:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2035_640.jpg,2024-07-08 20:35:00,640,4656x3496,2024-07-08,20:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0708_2037_680.jpg,2024-07-08 20:37:00,680,4656x3496,2024-07-08,20:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0603_540.jpg,2024-07-09 06:03:00,540,4656x3496,2024-07-09,06:03:00,566.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0604_580.jpg,2024-07-09 06:04:00,580,4656x3496,2024-07-09,06:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0605_600.jpg,2024-07-09 06:05:00,600,4656x3496,2024-07-09,06:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0607_640.jpg,2024-07-09 06:07:00,640,4656x3496,2024-07-09,06:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0608_680.jpg,2024-07-09 06:08:00,680,4656x3496,2024-07-09,06:08:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0631_540.jpg,2024-07-09 06:31:00,540,4656x3496,2024-07-09,06:31:00,23.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0633_580.jpg,2024-07-09 06:33:00,580,4656x3496,2024-07-09,06:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0634_600.jpg,2024-07-09 06:34:00,600,4656x3496,2024-07-09,06:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0635_640.jpg,2024-07-09 06:35:00,640,4656x3496,2024-07-09,06:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0637_680.jpg,2024-07-09 06:37:00,680,4656x3496,2024-07-09,06:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0701_540.jpg,2024-07-09 07:01:00,540,4656x3496,2024-07-09,07:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0703_580.jpg,2024-07-09 07:03:00,580,4656x3496,2024-07-09,07:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0704_600.jpg,2024-07-09 07:04:00,600,4656x3496,2024-07-09,07:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0705_640.jpg,2024-07-09 07:05:00,640,4656x3496,2024-07-09,07:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0707_680.jpg,2024-07-09 07:07:00,680,4656x3496,2024-07-09,07:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0731_540.jpg,2024-07-09 07:31:00,540,4656x3496,2024-07-09,07:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0733_580.jpg,2024-07-09 07:33:00,580,4656x3496,2024-07-09,07:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0734_600.jpg,2024-07-09 07:34:00,600,4656x3496,2024-07-09,07:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0735_640.jpg,2024-07-09 07:35:00,640,4656x3496,2024-07-09,07:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0737_680.jpg,2024-07-09 07:37:00,680,4656x3496,2024-07-09,07:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0801_540.jpg,2024-07-09 08:01:00,540,4656x3496,2024-07-09,08:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0803_580.jpg,2024-07-09 08:03:00,580,4656x3496,2024-07-09,08:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0804_600.jpg,2024-07-09 08:04:00,600,4656x3496,2024-07-09,08:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0805_640.jpg,2024-07-09 08:05:00,640,4656x3496,2024-07-09,08:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0807_680.jpg,2024-07-09 08:07:00,680,4656x3496,2024-07-09,08:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0831_540.jpg,2024-07-09 08:31:00,540,4656x3496,2024-07-09,08:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0833_580.jpg,2024-07-09 08:33:00,580,4656x3496,2024-07-09,08:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0834_600.jpg,2024-07-09 08:34:00,600,4656x3496,2024-07-09,08:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0835_640.jpg,2024-07-09 08:35:00,640,4656x3496,2024-07-09,08:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0837_680.jpg,2024-07-09 08:37:00,680,4656x3496,2024-07-09,08:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0901_540.jpg,2024-07-09 09:01:00,540,4656x3496,2024-07-09,09:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0903_580.jpg,2024-07-09 09:03:00,580,4656x3496,2024-07-09,09:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0904_600.jpg,2024-07-09 09:04:00,600,4656x3496,2024-07-09,09:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0905_640.jpg,2024-07-09 09:05:00,640,4656x3496,2024-07-09,09:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0907_680.jpg,2024-07-09 09:07:00,680,4656x3496,2024-07-09,09:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0931_540.jpg,2024-07-09 09:31:00,540,4656x3496,2024-07-09,09:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0933_580.jpg,2024-07-09 09:33:00,580,4656x3496,2024-07-09,09:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0934_600.jpg,2024-07-09 09:34:00,600,4656x3496,2024-07-09,09:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0935_640.jpg,2024-07-09 09:35:00,640,4656x3496,2024-07-09,09:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_0937_680.jpg,2024-07-09 09:37:00,680,4656x3496,2024-07-09,09:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1001_540.jpg,2024-07-09 10:01:00,540,4656x3496,2024-07-09,10:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1003_580.jpg,2024-07-09 10:03:00,580,4656x3496,2024-07-09,10:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1004_600.jpg,2024-07-09 10:04:00,600,4656x3496,2024-07-09,10:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1005_640.jpg,2024-07-09 10:05:00,640,4656x3496,2024-07-09,10:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1007_680.jpg,2024-07-09 10:07:00,680,4656x3496,2024-07-09,10:07:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1031_540.jpg,2024-07-09 10:31:00,540,4656x3496,2024-07-09,10:31:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1033_580.jpg,2024-07-09 10:33:00,580,4656x3496,2024-07-09,10:33:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1034_600.jpg,2024-07-09 10:34:00,600,4656x3496,2024-07-09,10:34:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1035_640.jpg,2024-07-09 10:35:00,640,4656x3496,2024-07-09,10:35:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1037_680.jpg,2024-07-09 10:37:00,680,4656x3496,2024-07-09,10:37:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1101_540.jpg,2024-07-09 11:01:00,540,4656x3496,2024-07-09,11:01:00,24.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1103_580.jpg,2024-07-09 11:03:00,580,4656x3496,2024-07-09,11:03:00,2.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1104_600.jpg,2024-07-09 11:04:00,600,4656x3496,2024-07-09,11:04:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1105_640.jpg,2024-07-09 11:05:00,640,4656x3496,2024-07-09,11:05:00,1.0
/home/tianqi/D/01_Projects/01_swd/02_code/pipeline/ultralytics_ty/_ty/01_data/a04_whole_raw_data/ms2_0605_0923/0709_1107_680.jpg,2024-07-09 11:07:00,680,4656x3496,2024-07-09,11:07:00,2.0
