datetime,count
2024-08-23T12:35:00,0
2024-08-23T13:05:00,0
2024-08-23T13:35:00,0
2024-08-23T14:05:00,0
2024-08-23T14:35:00,0
2024-08-23T15:05:00,0
2024-08-23T15:35:00,0
2024-08-23T16:05:00,0
2024-08-23T16:35:00,0
2024-08-23T17:05:00,0
2024-08-23T17:35:00,0
2024-08-23T18:05:00,0
2024-08-23T18:35:00,0
2024-08-23T19:05:00,0
2024-08-23T19:35:00,0
2024-08-23T20:05:00,0
2024-08-23T20:35:00,0
2024-08-24T06:04:00,0
2024-08-24T06:34:00,0
2024-08-24T07:04:00,0
2024-08-24T07:34:00,0
2024-08-24T08:04:00,0
2024-08-24T08:34:00,0
2024-08-24T09:04:00,0
2024-08-24T09:34:00,0
2024-08-24T10:04:00,0
2024-08-24T10:34:00,0
2024-08-24T11:04:00,0
2024-08-24T11:34:00,0
2024-08-24T12:04:00,0
2024-08-24T12:34:00,0
2024-08-24T13:04:00,0
2024-08-24T13:34:00,0
2024-08-24T14:04:00,0
2024-08-24T14:34:00,0
2024-08-26T16:36:00,2
2024-08-26T17:06:00,3
2024-08-26T17:36:00,2
2024-08-26T18:06:00,4
2024-08-26T18:35:00,3
2024-08-26T19:05:00,2
2024-08-26T19:34:00,3
2024-08-26T20:04:00,0
2024-08-26T20:34:00,0
2024-08-27T06:05:00,0
2024-08-27T06:34:00,3
2024-08-27T07:04:00,4
2024-08-27T07:34:00,3
2024-08-27T08:04:00,3
2024-08-27T08:34:00,4
2024-08-27T09:04:00,4
2024-08-27T09:34:00,5
2024-08-27T10:04:00,4
2024-08-27T10:34:00,3
2024-08-27T11:04:00,2
2024-08-27T11:34:00,2
2024-08-27T12:04:00,4
