capture_datetime,capture_date,capture_time,hour,doy,confidence_mass_max,pred_count_max,detection_rate_max,focus_selected,num_focus_available,num_focus_detected,any_focus_detected,confidence_mass_range_across_focus,confidence_mass_std_across_focus
2024-08-03 20:06:00,2024-08-03,20:06:00,20,216,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-03 20:30:00,2024-08-03,20:30:00,20,216,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-03 20:32:00,2024-08-03,20:32:00,20,216,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-03 20:33:00,2024-08-03,20:33:00,20,216,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-08-03 20:34:00,2024-08-03,20:34:00,20,216,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-08-03 20:36:00,2024-08-03,20:36:00,20,216,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 06:00:00,2024-08-04,06:00:00,6,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 06:02:00,2024-08-04,06:02:00,6,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 06:03:00,2024-08-04,06:03:00,6,217,0.8877077102661133,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 06:04:00,2024-08-04,06:04:00,6,217,0.8563886880874634,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 06:06:00,2024-08-04,06:06:00,6,217,1.7243638038635254,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 06:30:00,2024-08-04,06:30:00,6,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 06:32:00,2024-08-04,06:32:00,6,217,0.8891624808311462,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 06:33:00,2024-08-04,06:33:00,6,217,2.604613244533539,3,1.0,600,1,1,1,0.0,0.0
2024-08-04 06:34:00,2024-08-04,06:34:00,6,217,0.8678380846977234,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 06:36:00,2024-08-04,06:36:00,6,217,1.7661520838737488,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 07:00:00,2024-08-04,07:00:00,7,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 07:02:00,2024-08-04,07:02:00,7,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 07:03:00,2024-08-04,07:03:00,7,217,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-08-04 07:04:00,2024-08-04,07:04:00,7,217,0.8718509674072266,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 07:06:00,2024-08-04,07:06:00,7,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 07:30:00,2024-08-04,07:30:00,7,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 07:32:00,2024-08-04,07:32:00,7,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 07:33:00,2024-08-04,07:33:00,7,217,0.8658249974250793,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 07:34:00,2024-08-04,07:34:00,7,217,1.8112919330596924,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 07:36:00,2024-08-04,07:36:00,7,217,1.827273845672608,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 08:00:00,2024-08-04,08:00:00,8,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 08:02:00,2024-08-04,08:02:00,8,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 08:03:00,2024-08-04,08:03:00,8,217,0.8698559403419495,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 08:04:00,2024-08-04,08:04:00,8,217,0.9241734743118286,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 08:06:00,2024-08-04,08:06:00,8,217,0.9280767440795898,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 08:30:00,2024-08-04,08:30:00,8,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 08:32:00,2024-08-04,08:32:00,8,217,0.8766577243804932,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 08:33:00,2024-08-04,08:33:00,8,217,1.742412805557251,2,1.0,600,1,1,1,0.0,0.0
2024-08-04 08:34:00,2024-08-04,08:34:00,8,217,1.7928423881530762,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 08:36:00,2024-08-04,08:36:00,8,217,2.622047245502472,3,1.0,680,1,1,1,0.0,0.0
2024-08-04 09:00:00,2024-08-04,09:00:00,9,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 09:02:00,2024-08-04,09:02:00,9,217,0.8837793469429016,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 09:03:00,2024-08-04,09:03:00,9,217,0.8932274580001831,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 09:04:00,2024-08-04,09:04:00,9,217,1.7668417692184448,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 09:06:00,2024-08-04,09:06:00,9,217,1.7868697047233582,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 09:30:00,2024-08-04,09:30:00,9,217,0.8783490061759949,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 09:32:00,2024-08-04,09:32:00,9,217,0.8898005485534668,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 09:33:00,2024-08-04,09:33:00,9,217,0.9043620228767396,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 09:34:00,2024-08-04,09:34:00,9,217,1.759283721446991,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 09:36:00,2024-08-04,09:36:00,9,217,1.7831299901008606,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 10:00:00,2024-08-04,10:00:00,10,217,0.9092736840248108,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 10:02:00,2024-08-04,10:02:00,10,217,0.9038472175598145,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 10:03:00,2024-08-04,10:03:00,10,217,0.8985182642936707,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 10:04:00,2024-08-04,10:04:00,10,217,1.7725789546966553,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 10:06:00,2024-08-04,10:06:00,10,217,1.772042095661163,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 10:30:00,2024-08-04,10:30:00,10,217,0.9030925631523132,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 10:32:00,2024-08-04,10:32:00,10,217,0.8859463930130005,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 10:33:00,2024-08-04,10:33:00,10,217,0.9003993272781372,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 10:34:00,2024-08-04,10:34:00,10,217,1.776729702949524,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 10:36:00,2024-08-04,10:36:00,10,217,1.7895926237106323,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 11:00:00,2024-08-04,11:00:00,11,217,0.8981861472129822,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 11:02:00,2024-08-04,11:02:00,11,217,0.887408971786499,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 11:03:00,2024-08-04,11:03:00,11,217,1.7828776240348816,2,1.0,600,1,1,1,0.0,0.0
2024-08-04 11:04:00,2024-08-04,11:04:00,11,217,0.9074663519859314,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 11:06:00,2024-08-04,11:06:00,11,217,0.9094136357307434,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 11:30:00,2024-08-04,11:30:00,11,217,0.8886129260063171,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 11:32:00,2024-08-04,11:32:00,11,217,0.8945738077163696,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 11:33:00,2024-08-04,11:33:00,11,217,0.8937450647354126,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 11:34:00,2024-08-04,11:34:00,11,217,1.788258731365204,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 11:36:00,2024-08-04,11:36:00,11,217,0.9015988111495972,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 12:00:00,2024-08-04,12:00:00,12,217,0.8892562985420227,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 12:02:00,2024-08-04,12:02:00,12,217,0.8986378312110901,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 12:03:00,2024-08-04,12:03:00,12,217,0.8984017372131348,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 12:04:00,2024-08-04,12:04:00,12,217,0.8985531330108643,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 12:06:00,2024-08-04,12:06:00,12,217,0.9059734344482422,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 12:30:00,2024-08-04,12:30:00,12,217,0.901553988456726,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 12:32:00,2024-08-04,12:32:00,12,217,0.886422872543335,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 12:33:00,2024-08-04,12:33:00,12,217,0.8908066749572754,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 12:34:00,2024-08-04,12:34:00,12,217,1.770750880241394,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 12:36:00,2024-08-04,12:36:00,12,217,0.8936486840248108,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 13:00:00,2024-08-04,13:00:00,13,217,0.8974602222442627,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 13:02:00,2024-08-04,13:02:00,13,217,0.8983191251754761,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 13:03:00,2024-08-04,13:03:00,13,217,0.9020738005638124,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 13:04:00,2024-08-04,13:04:00,13,217,1.781364023685455,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 13:06:00,2024-08-04,13:06:00,13,217,1.7748200297355652,2,1.0,680,1,1,1,0.0,0.0
2024-08-04 13:30:00,2024-08-04,13:30:00,13,217,0.8932173848152161,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 13:32:00,2024-08-04,13:32:00,13,217,0.8925876021385193,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 13:33:00,2024-08-04,13:33:00,13,217,0.904720664024353,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 13:34:00,2024-08-04,13:34:00,13,217,0.9014065861701964,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 13:36:00,2024-08-04,13:36:00,13,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 14:00:00,2024-08-04,14:00:00,14,217,0.8904264569282532,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 14:02:00,2024-08-04,14:02:00,14,217,0.905311644077301,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 14:03:00,2024-08-04,14:03:00,14,217,0.911848247051239,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 14:04:00,2024-08-04,14:04:00,14,217,0.9110769629478456,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 14:06:00,2024-08-04,14:06:00,14,217,0.9038353562355042,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 14:30:00,2024-08-04,14:30:00,14,217,0.8955273628234863,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 14:32:00,2024-08-04,14:32:00,14,217,1.7943108081817627,2,1.0,580,1,1,1,0.0,0.0
2024-08-04 14:33:00,2024-08-04,14:33:00,14,217,0.9090745449066162,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 14:34:00,2024-08-04,14:34:00,14,217,0.9089592695236206,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 14:36:00,2024-08-04,14:36:00,14,217,0.8883816003799438,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 15:00:00,2024-08-04,15:00:00,15,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 15:02:00,2024-08-04,15:02:00,15,217,1.7447068691253662,2,1.0,580,1,1,1,0.0,0.0
2024-08-04 15:03:00,2024-08-04,15:03:00,15,217,0.8851784467697144,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 15:04:00,2024-08-04,15:04:00,15,217,0.8843343257904053,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 15:06:00,2024-08-04,15:06:00,15,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 15:30:00,2024-08-04,15:30:00,15,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 15:32:00,2024-08-04,15:32:00,15,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 15:33:00,2024-08-04,15:33:00,15,217,0.8613524436950684,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 15:34:00,2024-08-04,15:34:00,15,217,0.871036171913147,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 15:36:00,2024-08-04,15:36:00,15,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 16:00:00,2024-08-04,16:00:00,16,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 16:02:00,2024-08-04,16:02:00,16,217,0.9059789776802064,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 16:03:00,2024-08-04,16:03:00,16,217,0.9068459272384644,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 16:04:00,2024-08-04,16:04:00,16,217,0.905303955078125,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 16:06:00,2024-08-04,16:06:00,16,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 16:30:00,2024-08-04,16:30:00,16,217,0.9040552973747252,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 16:32:00,2024-08-04,16:32:00,16,217,0.915403127670288,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 16:33:00,2024-08-04,16:33:00,16,217,0.9096307754516602,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 16:34:00,2024-08-04,16:34:00,16,217,0.909427285194397,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 16:36:00,2024-08-04,16:36:00,16,217,0.8922466039657593,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 17:00:00,2024-08-04,17:00:00,17,217,0.895593523979187,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 17:02:00,2024-08-04,17:02:00,17,217,0.9118047952651978,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 17:03:00,2024-08-04,17:03:00,17,217,0.9093700051307678,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 17:04:00,2024-08-04,17:04:00,17,217,0.9112544059753418,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 17:06:00,2024-08-04,17:06:00,17,217,0.8645976185798645,1,1.0,680,1,1,1,0.0,0.0
2024-08-04 17:30:00,2024-08-04,17:30:00,17,217,0.8938375115394592,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 17:32:00,2024-08-04,17:32:00,17,217,0.9032452702522278,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 17:33:00,2024-08-04,17:33:00,17,217,0.9048709273338318,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 17:34:00,2024-08-04,17:34:00,17,217,1.7685163021087646,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 17:36:00,2024-08-04,17:36:00,17,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 18:00:00,2024-08-04,18:00:00,18,217,0.902761697769165,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 18:02:00,2024-08-04,18:02:00,18,217,0.9126185178756714,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 18:03:00,2024-08-04,18:03:00,18,217,0.9052502512931824,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 18:04:00,2024-08-04,18:04:00,18,217,1.7643179297447205,2,1.0,640,1,1,1,0.0,0.0
2024-08-04 18:06:00,2024-08-04,18:06:00,18,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 18:30:00,2024-08-04,18:30:00,18,217,0.8949635624885559,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 18:32:00,2024-08-04,18:32:00,18,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 18:33:00,2024-08-04,18:33:00,18,217,0.9035237431526184,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 18:34:00,2024-08-04,18:34:00,18,217,0.905483067035675,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 18:36:00,2024-08-04,18:36:00,18,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 19:00:00,2024-08-04,19:00:00,19,217,0.8920974135398865,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 19:02:00,2024-08-04,19:02:00,19,217,0.899286150932312,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 19:03:00,2024-08-04,19:03:00,19,217,0.9063331484794616,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 19:04:00,2024-08-04,19:04:00,19,217,0.8926618099212646,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 19:06:00,2024-08-04,19:06:00,19,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 19:30:00,2024-08-04,19:30:00,19,217,0.905701756477356,1,1.0,540,1,1,1,0.0,0.0
2024-08-04 19:32:00,2024-08-04,19:32:00,19,217,0.9027499556541444,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 19:33:00,2024-08-04,19:33:00,19,217,0.9066771864891052,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 19:34:00,2024-08-04,19:34:00,19,217,0.9005311727523804,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 19:36:00,2024-08-04,19:36:00,19,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 20:00:00,2024-08-04,20:00:00,20,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 20:02:00,2024-08-04,20:02:00,20,217,0.8947253227233887,1,1.0,580,1,1,1,0.0,0.0
2024-08-04 20:03:00,2024-08-04,20:03:00,20,217,0.9114483594894408,1,1.0,600,1,1,1,0.0,0.0
2024-08-04 20:04:00,2024-08-04,20:04:00,20,217,0.8873786926269531,1,1.0,640,1,1,1,0.0,0.0
2024-08-04 20:06:00,2024-08-04,20:06:00,20,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-04 20:30:00,2024-08-04,20:30:00,20,217,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-04 20:32:00,2024-08-04,20:32:00,20,217,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-04 20:33:00,2024-08-04,20:33:00,20,217,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-08-04 20:34:00,2024-08-04,20:34:00,20,217,0.0,0,0.0,640,1,0,0,0.0,0.0
2024-08-04 20:36:00,2024-08-04,20:36:00,20,217,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-05 06:03:00,2024-08-05,06:03:00,6,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 06:04:00,2024-08-05,06:04:00,6,218,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-05 06:05:00,2024-08-05,06:05:00,6,218,0.0,0,0.0,600,1,0,0,0.0,0.0
2024-08-05 06:07:00,2024-08-05,06:07:00,6,218,1.761588633060455,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 06:08:00,2024-08-05,06:08:00,6,218,0.0,0,0.0,680,1,0,0,0.0,0.0
2024-08-05 06:31:00,2024-08-05,06:31:00,6,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 06:33:00,2024-08-05,06:33:00,6,218,1.7694215774536133,2,1.0,580,1,1,1,0.0,0.0
2024-08-05 06:34:00,2024-08-05,06:34:00,6,218,0.8993922472000122,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 06:35:00,2024-08-05,06:35:00,6,218,1.7721553444862366,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 06:37:00,2024-08-05,06:37:00,6,218,3.546540319919586,4,1.0,680,1,1,1,0.0,0.0
2024-08-05 07:01:00,2024-08-05,07:01:00,7,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 07:03:00,2024-08-05,07:03:00,7,218,0.0,0,0.0,580,1,0,0,0.0,0.0
2024-08-05 07:04:00,2024-08-05,07:04:00,7,218,0.8967505097389221,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 07:05:00,2024-08-05,07:05:00,7,218,1.7601076364517212,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 07:07:00,2024-08-05,07:07:00,7,218,1.755461812019348,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 07:31:00,2024-08-05,07:31:00,7,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 07:33:00,2024-08-05,07:33:00,7,218,0.8733471632003784,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 07:34:00,2024-08-05,07:34:00,7,218,0.8944292664527893,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 07:35:00,2024-08-05,07:35:00,7,218,1.750741958618164,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 07:37:00,2024-08-05,07:37:00,7,218,1.7957326769828796,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 08:01:00,2024-08-05,08:01:00,8,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 08:03:00,2024-08-05,08:03:00,8,218,0.8979771733283997,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 08:04:00,2024-08-05,08:04:00,8,218,0.9058046340942384,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 08:05:00,2024-08-05,08:05:00,8,218,1.792732834815979,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 08:07:00,2024-08-05,08:07:00,8,218,1.7883591055870056,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 08:31:00,2024-08-05,08:31:00,8,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 08:33:00,2024-08-05,08:33:00,8,218,0.8955274224281311,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 08:34:00,2024-08-05,08:34:00,8,218,0.9010378122329712,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 08:35:00,2024-08-05,08:35:00,8,218,0.9081669449806212,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 08:37:00,2024-08-05,08:37:00,8,218,0.912765383720398,1,1.0,680,1,1,1,0.0,0.0
2024-08-05 09:01:00,2024-08-05,09:01:00,9,218,0.8687298893928528,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 09:03:00,2024-08-05,09:03:00,9,218,0.8978772163391113,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 09:04:00,2024-08-05,09:04:00,9,218,0.9011901617050172,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 09:05:00,2024-08-05,09:05:00,9,218,0.90300714969635,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 09:07:00,2024-08-05,09:07:00,9,218,0.9036789536476136,1,1.0,680,1,1,1,0.0,0.0
2024-08-05 09:31:00,2024-08-05,09:31:00,9,218,0.8931481242179871,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 09:33:00,2024-08-05,09:33:00,9,218,0.9074565172195436,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 09:34:00,2024-08-05,09:34:00,9,218,0.8982502222061157,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 09:35:00,2024-08-05,09:35:00,9,218,0.904467523097992,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 09:37:00,2024-08-05,09:37:00,9,218,0.9084807634353638,1,1.0,680,1,1,1,0.0,0.0
2024-08-05 10:01:00,2024-08-05,10:01:00,10,218,0.8813797831535339,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 10:03:00,2024-08-05,10:03:00,10,218,0.9015842080116272,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 10:04:00,2024-08-05,10:04:00,10,218,0.9058772325515748,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 10:05:00,2024-08-05,10:05:00,10,218,0.9094367027282716,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 10:07:00,2024-08-05,10:07:00,10,218,1.7851083278656006,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 10:31:00,2024-08-05,10:31:00,10,218,0.0,0,0.0,540,1,0,0,0.0,0.0
2024-08-05 10:33:00,2024-08-05,10:33:00,10,218,0.9030582904815674,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 10:34:00,2024-08-05,10:34:00,10,218,0.9003639221191406,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 10:35:00,2024-08-05,10:35:00,10,218,0.9170219898223876,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 10:37:00,2024-08-05,10:37:00,10,218,0.9067285060882568,1,1.0,680,1,1,1,0.0,0.0
2024-08-05 11:01:00,2024-08-05,11:01:00,11,218,0.8984373211860657,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 11:03:00,2024-08-05,11:03:00,11,218,0.8998305201530457,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 11:04:00,2024-08-05,11:04:00,11,218,0.9038072824478148,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 11:05:00,2024-08-05,11:05:00,11,218,0.9052540063858032,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 11:07:00,2024-08-05,11:07:00,11,218,0.9069955945014954,1,1.0,680,1,1,1,0.0,0.0
2024-08-05 11:31:00,2024-08-05,11:31:00,11,218,0.9105710983276368,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 11:33:00,2024-08-05,11:33:00,11,218,0.8905770778656006,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 11:34:00,2024-08-05,11:34:00,11,218,0.9013324975967408,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 11:35:00,2024-08-05,11:35:00,11,218,0.9018468856811525,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 11:37:00,2024-08-05,11:37:00,11,218,1.7587697505950928,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 12:01:00,2024-08-05,12:01:00,12,218,0.8973238468170166,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 12:03:00,2024-08-05,12:03:00,12,218,1.7681103348731997,2,1.0,580,1,1,1,0.0,0.0
2024-08-05 12:04:00,2024-08-05,12:04:00,12,218,0.9002302289009094,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 12:05:00,2024-08-05,12:05:00,12,218,0.9101159572601318,1,1.0,640,1,1,1,0.0,0.0
2024-08-05 12:07:00,2024-08-05,12:07:00,12,218,0.91225004196167,1,1.0,680,1,1,1,0.0,0.0
2024-08-05 12:31:00,2024-08-05,12:31:00,12,218,0.8880518674850464,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 12:33:00,2024-08-05,12:33:00,12,218,1.7805664539337158,2,1.0,580,1,1,1,0.0,0.0
2024-08-05 12:34:00,2024-08-05,12:34:00,12,218,0.8969448804855347,1,1.0,600,1,1,1,0.0,0.0
2024-08-05 12:35:00,2024-08-05,12:35:00,12,218,1.7637474536895752,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 12:37:00,2024-08-05,12:37:00,12,218,1.7784157991409302,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 13:01:00,2024-08-05,13:01:00,13,218,0.8974528908729553,1,1.0,540,1,1,1,0.0,0.0
2024-08-05 13:03:00,2024-08-05,13:03:00,13,218,0.9104541540145874,1,1.0,580,1,1,1,0.0,0.0
2024-08-05 13:04:00,2024-08-05,13:04:00,13,218,1.782342791557312,2,1.0,600,1,1,1,0.0,0.0
2024-08-05 13:05:00,2024-08-05,13:05:00,13,218,1.795924425125122,2,1.0,640,1,1,1,0.0,0.0
2024-08-05 13:07:00,2024-08-05,13:07:00,13,218,1.8113293051719663,2,1.0,680,1,1,1,0.0,0.0
2024-08-05 13:31:00,2024-08-05,13:31:00,13,218,0.884253978729248,1,1.0,540,1,1,1,0.0,0.0
