epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
105,5909.98,0.38186,0.25098,0.82079,0.91118,0.88356,0.9576,0.86258,0.49545,0.48418,0.86432,0.0089704,0.0089704,0.0089704
106,5966.74,0.37772,0.25533,0.81691,0.93231,0.86644,0.95827,0.86545,0.49312,0.49229,0.86472,0.0089605,0.0089605,0.0089605
107,6023.3,0.37995,0.25569,0.81523,0.92026,0.88268,0.95912,0.86498,0.49888,0.48176,0.86766,0.0089506,0.0089506,0.0089506
108,6079.63,0.37847,0.25054,0.81963,0.91377,0.8887,0.95791,0.86377,0.49947,0.47019,0.86886,0.0089407,0.0089407,0.0089407
109,6136.38,0.37893,0.245,0.8193,0.90381,0.90102,0.95977,0.86375,0.50168,0.45471,0.8702,0.0089308,0.0089308,0.0089308
110,6192.88,0.38138,0.24762,0.81995,0.89228,0.90126,0.95834,0.86424,0.50366,0.4664,0.87016,0.0089209,0.0089209,0.0089209
111,6249.49,0.37595,0.24757,0.81753,0.89719,0.90183,0.95928,0.86513,0.50655,0.46048,0.86986,0.008911,0.008911,0.008911
112,6306.15,0.37557,0.24266,0.81972,0.91133,0.89758,0.96068,0.86511,0.50463,0.45501,0.86654,0.0089011,0.0089011,0.0089011
113,6362.56,0.37474,0.24586,0.81508,0.90008,0.91667,0.96284,0.8664,0.50865,0.44394,0.8676,0.0088912,0.0088912,0.0088912
114,6419.15,0.37499,0.24804,0.81647,0.90119,0.91096,0.96293,0.86914,0.50467,0.44132,0.86771,0.0088813,0.0088813,0.0088813
115,6475.81,0.37252,0.24315,0.81511,0.90529,0.91111,0.96283,0.86927,0.5047,0.43984,0.86981,0.0088714,0.0088714,0.0088714
116,6532.34,0.37593,0.25034,0.81809,0.89189,0.90413,0.96255,0.86803,0.50448,0.44219,0.87012,0.0088615,0.0088615,0.0088615
117,6588.99,0.37265,0.24326,0.81844,0.90875,0.88111,0.96081,0.86723,0.50428,0.45463,0.86972,0.0088516,0.0088516,0.0088516
118,6645.7,0.3718,0.2418,0.82342,0.89958,0.89269,0.96051,0.86617,0.50354,0.4519,0.87001,0.0088417,0.0088417,0.0088417
119,6702.7,0.37447,0.24688,0.81849,0.90584,0.87854,0.9577,0.8649,0.50373,0.46543,0.87135,0.0088318,0.0088318,0.0088318
120,6759.04,0.37823,0.24394,0.82038,0.92617,0.8653,0.95675,0.86409,0.50809,0.47491,0.87425,0.0088219,0.0088219,0.0088219
121,6815.3,0.37315,0.24516,0.8188,0.923,0.87957,0.96053,0.86685,0.50701,0.45364,0.87224,0.008812,0.008812,0.008812
122,6872.12,0.37128,0.24401,0.81301,0.91915,0.87443,0.95883,0.86605,0.50337,0.45392,0.87089,0.0088021,0.0088021,0.0088021
123,6928.27,0.37429,0.24347,0.81451,0.91031,0.88056,0.95593,0.86406,0.50109,0.46939,0.87054,0.0087922,0.0087922,0.0087922
124,6984.73,0.37394,0.23975,0.81752,0.92178,0.88109,0.95917,0.86681,0.5011,0.45461,0.87001,0.0087823,0.0087823,0.0087823
125,7041.08,0.36849,0.23749,0.81691,0.91096,0.8935,0.95897,0.86658,0.50006,0.45566,0.86933,0.0087724,0.0087724,0.0087724
126,7097.33,0.37544,0.2456,0.81609,0.91733,0.88668,0.95986,0.86838,0.49679,0.45631,0.86883,0.0087625,0.0087625,0.0087625
127,7153.89,0.37217,0.24874,0.81771,0.90441,0.90011,0.96085,0.86604,0.49908,0.45498,0.86921,0.0087526,0.0087526,0.0087526
128,7210.27,0.36913,0.2384,0.81716,0.91813,0.89098,0.96092,0.86551,0.50077,0.45418,0.86873,0.0087427,0.0087427,0.0087427
129,7266.66,0.36895,0.24105,0.81247,0.92013,0.8887,0.96022,0.86511,0.50345,0.46264,0.86953,0.0087328,0.0087328,0.0087328
130,7323.36,0.36979,0.23886,0.81386,0.91108,0.89498,0.95975,0.86575,0.50152,0.46871,0.86806,0.0087229,0.0087229,0.0087229
131,7379.85,0.36707,0.23997,0.81415,0.91761,0.88413,0.95998,0.86627,0.50388,0.46238,0.86875,0.008713,0.008713,0.008713
132,7436,0.36877,0.24267,0.8138,0.90104,0.90011,0.96031,0.86603,0.50544,0.45347,0.86957,0.0087031,0.0087031,0.0087031
133,7492.39,0.36597,0.24209,0.81618,0.92278,0.87986,0.96029,0.86734,0.50459,0.45768,0.87044,0.0086932,0.0086932,0.0086932
134,7549.24,0.36804,0.23589,0.81533,0.92942,0.87186,0.95982,0.86576,0.50483,0.46485,0.86988,0.0086833,0.0086833,0.0086833
135,7606.21,0.36313,0.23208,0.81657,0.92298,0.88356,0.95987,0.86694,0.50473,0.46463,0.87038,0.0086734,0.0086734,0.0086734
136,7662.32,0.36911,0.24125,0.81157,0.92418,0.88359,0.96101,0.86832,0.50333,0.45946,0.86876,0.0086635,0.0086635,0.0086635
137,7718.89,0.36605,0.23975,0.81491,0.926,0.88128,0.96238,0.86913,0.50355,0.4478,0.86868,0.0086536,0.0086536,0.0086536
138,7775.18,0.36248,0.23644,0.81272,0.91256,0.88752,0.96112,0.86974,0.50251,0.45582,0.86783,0.0086437,0.0086437,0.0086437
139,7831.59,0.36277,0.23155,0.8149,0.90933,0.89302,0.96006,0.86806,0.50297,0.47275,0.86716,0.0086338,0.0086338,0.0086338
140,7888.18,0.36216,0.23637,0.81243,0.91096,0.88927,0.95858,0.8673,0.50226,0.47547,0.86667,0.0086239,0.0086239,0.0086239
141,7944.36,0.36364,0.23088,0.81223,0.90657,0.88584,0.9577,0.86683,0.50191,0.47512,0.86558,0.008614,0.008614,0.008614
142,8001.44,0.36236,0.23357,0.81377,0.91631,0.87842,0.95915,0.86988,0.50128,0.47485,0.86541,0.0086041,0.0086041,0.0086041
143,8057.99,0.36448,0.23854,0.81365,0.90529,0.8847,0.95872,0.86867,0.50122,0.47399,0.86572,0.0085942,0.0085942,0.0085942
144,8114.55,0.36246,0.23454,0.81165,0.91132,0.87671,0.95897,0.8687,0.49951,0.46786,0.86569,0.0085843,0.0085843,0.0085843
145,8170.71,0.3613,0.23145,0.81816,0.9217,0.875,0.95945,0.86851,0.49877,0.46692,0.86522,0.0085744,0.0085744,0.0085744
146,8227.32,0.36245,0.23376,0.81296,0.92216,0.87226,0.95998,0.86985,0.49991,0.47042,0.86561,0.0085645,0.0085645,0.0085645
147,8284.19,0.36385,0.23551,0.8162,0.91807,0.87957,0.95894,0.86911,0.49843,0.47129,0.86529,0.0085546,0.0085546,0.0085546
148,8341.08,0.36206,0.2303,0.81552,0.91992,0.87861,0.95869,0.86916,0.49848,0.47627,0.86528,0.0085447,0.0085447,0.0085447
