epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,1209.07,0.39567,0.26231,0.82471,0.98278,0.93892,0.98268,0.90583,0.45992,0.32461,0.80558,0.0093961,0.0093961,0.0093961
63,1228.18,0.39051,0.25993,0.82366,0.96433,0.97814,0.99097,0.90688,0.45921,0.28287,0.81009,0.0093862,0.0093862,0.0093862
64,1247.19,0.39008,0.25742,0.82099,0.97617,0.94326,0.98641,0.90351,0.47882,0.30188,0.81207,0.0093763,0.0093763,0.0093763
65,1266,0.39105,0.25644,0.82005,0.985,0.9375,0.98882,0.90741,0.47429,0.30207,0.81052,0.0093664,0.0093664,0.0093664
66,1284.81,0.3905,0.25676,0.82601,0.96936,0.95066,0.98474,0.90504,0.46235,0.31658,0.8094,0.0093565,0.0093565,0.0093565
67,1303.33,0.38955,0.25556,0.8218,0.97367,0.95395,0.98524,0.90913,0.46349,0.2888,0.80871,0.0093466,0.0093466,0.0093466
68,1322.41,0.39023,0.25445,0.82446,0.98079,0.9375,0.98491,0.89941,0.46463,0.29545,0.81032,0.0093367,0.0093367,0.0093367
69,1341.45,0.3896,0.25475,0.82381,0.97017,0.94408,0.98228,0.90221,0.46131,0.29489,0.80991,0.0093268,0.0093268,0.0093268
70,1360.47,0.38886,0.25418,0.8224,0.95965,0.96711,0.98844,0.91196,0.44887,0.27871,0.80381,0.0093169,0.0093169,0.0093169
71,1379.5,0.38482,0.25182,0.81824,0.96033,0.96382,0.98685,0.91151,0.46069,0.27698,0.80759,0.009307,0.009307,0.009307
72,1398.24,0.38928,0.25252,0.8213,0.96693,0.96711,0.98531,0.91362,0.45134,0.29108,0.80619,0.0092971,0.0092971,0.0092971
73,1417.37,0.3862,0.25355,0.82466,0.95477,0.97207,0.98878,0.91882,0.44745,0.282,0.80566,0.0092872,0.0092872,0.0092872
